,article_id,authorId,name,url,Publicationcount,Rank
1844,10.1145/2484028.2484179,2019211,Shengxian Wan,https://www.semanticscholar.org/author/2019211,9,1
1845,10.1145/2484028.2484179,37510256,Yanyan Lan,https://www.semanticscholar.org/author/37510256,114,2
1846,10.1145/2484028.2484179,1777025,Jiafeng Guo,https://www.semanticscholar.org/author/1777025,148,3
1847,10.1145/2484028.2484179,3068596,Chaosheng Fan,https://www.semanticscholar.org/author/3068596,3,4
1848,10.1145/2484028.2484179,1717004,Xueqi Cheng,https://www.semanticscholar.org/author/1717004,394,5
1849,10.1145/2484028.2484130,3080469,Mohamed Reda Bouadjenek,https://www.semanticscholar.org/author/3080469,30,1
1850,10.1145/2484028.2484130,1726350,Hakim Hacid,https://www.semanticscholar.org/author/1726350,99,2
1851,10.1145/2484028.2484130,1750088,Mokrane Bouzeghoub,https://www.semanticscholar.org/author/1750088,128,3
1852,10.1145/2484028.2484130,1741423,Athena Vakali,https://www.semanticscholar.org/author/1741423,236,4
1853,10.1145/2484028.2484142,2907260,Matthias Gallé,https://www.semanticscholar.org/author/2907260,38,1
1854,10.1145/2484028.2484110,1698027,Debasis Ganguly,https://www.semanticscholar.org/author/1698027,89,1
1855,10.1145/2484028.2484110,1725514,Johannes Leveling,https://www.semanticscholar.org/author/1725514,133,2
1856,10.1145/2484028.2484110,143723939,Gareth J. F. Jones,https://www.semanticscholar.org/author/143723939,383,3
1857,10.1145/2484028.2484103,2542603,Wayne Xin Zhao,https://www.semanticscholar.org/author/2542603,78,1
1858,10.1145/2484028.2484103,2720917,Yanwei Guo,https://www.semanticscholar.org/author/2720917,18,2
1859,10.1145/2484028.2484103,144539156,Rui Yan,https://www.semanticscholar.org/author/144539156,638,3
1860,10.1145/2484028.2484103,1704133,Yulan He,https://www.semanticscholar.org/author/1704133,201,4
1861,10.1145/2484028.2484103,21515518,Xiaoming Li,https://www.semanticscholar.org/author/21515518,1037,5
1862,10.1145/2484028.2484123,2568110,Dmitry Lagun,https://www.semanticscholar.org/author/2568110,29,1
1863,10.1145/2484028.2484123,1906449,Avneesh Sud,https://www.semanticscholar.org/author/1906449,54,2
1864,10.1145/2484028.2484123,34286525,Ryen W. White,https://www.semanticscholar.org/author/34286525,250,3
1865,10.1145/2484028.2484123,144753756,Peter Bailey,https://www.semanticscholar.org/author/144753756,229,4
1866,10.1145/2484028.2484123,1693190,Georg Buscher,https://www.semanticscholar.org/author/1693190,62,5
1867,10.1145/2484028.2484172,38078782,Hyun Duk Kim,https://www.semanticscholar.org/author/38078782,22,1
1868,10.1145/2484028.2484172,144016128,Malú Castellanos,https://www.semanticscholar.org/author/144016128,119,2
1869,10.1145/2484028.2484172,49975266,Meichun Hsu,https://www.semanticscholar.org/author/49975266,205,3
1870,10.1145/2484028.2484172,1736467,ChengXiang Zhai,https://www.semanticscholar.org/author/1736467,397,4
1871,10.1145/2484028.2484172,1725067,Umeshwar Dayal,https://www.semanticscholar.org/author/1725067,326,5
1872,10.1145/2484028.2484172,1745223,Riddhiman Ghosh,https://www.semanticscholar.org/author/1745223,26,6
1873,10.1145/2484028.2484184,2772655,Stefan Raue,https://www.semanticscholar.org/author/2772655,14,1
1874,10.1145/2484028.2484184,1716332,Leif Azzopardi,https://www.semanticscholar.org/author/1716332,253,2
1875,10.1145/2484028.2484184,3458821,Christopher W. Johnson,https://www.semanticscholar.org/author/3458821,41,3
1876,10.1145/2484028.2484215,1801745,Ork de Rooij,https://www.semanticscholar.org/author/1801745,40,1
1877,10.1145/2484028.2484215,1714964,Daan Odijk,https://www.semanticscholar.org/author/1714964,32,2
1878,10.1145/2484028.2484215,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,3
1879,10.1145/2484028.2484199,1925773,Nguyen Quoc Viet Hung,https://www.semanticscholar.org/author/1925773,59,1
1880,10.1145/2484028.2484199,90631830,Thanh Tam Nguyen,https://www.semanticscholar.org/author/90631830,42,2
1881,10.1145/2484028.2484199,2225993,Ngoc Tran Lam,https://www.semanticscholar.org/author/2225993,10,3
1882,10.1145/2484028.2484199,1751802,Karl Aberer,https://www.semanticscholar.org/author/1751802,624,4
1883,10.1145/2484028.2484203,2121095,Phong D. Vo,https://www.semanticscholar.org/author/2121095,16,1
1884,10.1145/2484028.2484203,1692389,Hichem Sahbi,https://www.semanticscholar.org/author/1692389,134,2
1885,10.1145/2484028.2484216,46813736,Emanuele Panzeri,https://www.semanticscholar.org/author/46813736,15,1
1886,10.1145/2484028.2484216,145645971,Gabriella Pasi,https://www.semanticscholar.org/author/145645971,298,2
1887,10.1145/2484028.2484205,46506118,Hongzhi Wang,https://www.semanticscholar.org/author/46506118,356,1
1888,10.1145/2484028.2484205,1686594,Xiaodong Zhang,https://www.semanticscholar.org/author/1686594,334,2
1889,10.1145/2484028.2484205,6010052,Jianzhong Li,https://www.semanticscholar.org/author/6010052,555,3
1890,10.1145/2484028.2484205,144415372,Hong Gao,https://www.semanticscholar.org/author/144415372,280,4
1891,10.1145/2484028.2484211,1405517914,Matthew Ekstrand-Abueg,https://www.semanticscholar.org/author/1405517914,11,1
1892,10.1145/2484028.2484211,1682491,Virgil Pavlu,https://www.semanticscholar.org/author/1682491,57,2
1893,10.1145/2484028.2484211,1737902,Javed A. Aslam,https://www.semanticscholar.org/author/1737902,168,3
1894,10.1145/2484028.2484200,2393008,Pavlos Fafalios,https://www.semanticscholar.org/author/2393008,47,1
1895,10.1145/2484028.2484200,1801959,Yannis Tzitzikas,https://www.semanticscholar.org/author/1801959,198,2
1896,10.1145/2484028.2484197,1682664,Xu-Cheng Yin,https://www.semanticscholar.org/author/1682664,103,1
1897,10.1145/2484028.2484197,8135633,Xuwang Yin,https://www.semanticscholar.org/author/8135633,21,2
1898,10.1145/2484028.2484197,5380819,Kaizhu Huang,https://www.semanticscholar.org/author/5380819,188,3
1899,10.1145/2484028.2484197,143680014,Hongwei Hao,https://www.semanticscholar.org/author/143680014,147,4
1900,10.1145/2484028.2484207,2505321,Thomas Lüke,https://www.semanticscholar.org/author/2505321,6,1
1901,10.1145/2484028.2484207,34588911,Philipp Schaer,https://www.semanticscholar.org/author/34588911,56,2
1902,10.1145/2484028.2484207,1729725,Philipp Mayr,https://www.semanticscholar.org/author/1729725,199,3
1903,10.1145/2484028.2484212,1745226,Walid Magdy,https://www.semanticscholar.org/author/1745226,103,1
1904,10.1145/2484028.2484213,39503804,Jiyun Luo,https://www.semanticscholar.org/author/39503804,18,1
1905,10.1145/2484028.2484213,2011152,Dongyi Guan,https://www.semanticscholar.org/author/2011152,21,2
1906,10.1145/2484028.2484213,10237116,Grace Hui Yang,https://www.semanticscholar.org/author/10237116,128,3
1907,10.1145/2484028.2484217,1403824022,Fernando Ruiz-Rico,https://www.semanticscholar.org/author/1403824022,9,1
1908,10.1145/2484028.2484217,1403049187,María-Consuelo Rubio-Sánchez,https://www.semanticscholar.org/author/1403049187,7,2
1909,10.1145/2484028.2484217,145482967,David Tomás,https://www.semanticscholar.org/author/145482967,143,3
1910,10.1145/2484028.2484217,35260669,José Luis Vicedo González,https://www.semanticscholar.org/author/35260669,101,4
1911,10.1145/2484028.2484219,1692598,Emanuele Di Buccio,https://www.semanticscholar.org/author/1692598,60,1
1912,10.1145/2484028.2484219,1695690,Giorgio Maria Di Nunzio,https://www.semanticscholar.org/author/1695690,146,2
1913,10.1145/2484028.2484219,1688094,Gianmaria Silvello,https://www.semanticscholar.org/author/1688094,122,3
1914,10.1145/2484028.2484202,1698027,Debasis Ganguly,https://www.semanticscholar.org/author/1698027,89,1
1915,10.1145/2484028.2484202,31536023,Manisha Ganguly,https://www.semanticscholar.org/author/31536023,1,2
1916,10.1145/2484028.2484202,1725514,Johannes Leveling,https://www.semanticscholar.org/author/1725514,133,3
1917,10.1145/2484028.2484202,143723939,Gareth J. F. Jones,https://www.semanticscholar.org/author/143723939,383,4
1918,10.1145/2484028.2484210,27577175,Mark M. Hall,https://www.semanticscholar.org/author/27577175,88,1
1919,10.1145/2484028.2484210,1704149,Paul D. Clough,https://www.semanticscholar.org/author/1704149,268,2
1920,10.1145/2484028.2484210,2164679,Samuel Fernando,https://www.semanticscholar.org/author/2164679,42,3
1921,10.1145/2484028.2484210,2165260,Paula Goodale,https://www.semanticscholar.org/author/2165260,24,4
1922,10.1145/2484028.2484210,144795097,Mark Stevenson,https://www.semanticscholar.org/author/144795097,155,5
1923,10.1145/2484028.2484210,1733049,Eneko Agirre,https://www.semanticscholar.org/author/1733049,295,6
1924,10.1145/2484028.2484210,1772691,Arantxa Otegi,https://www.semanticscholar.org/author/1772691,33,7
1925,10.1145/2484028.2484210,1786084,Aitor Soroa,https://www.semanticscholar.org/author/1786084,96,8
1926,10.1145/2484028.2484210,39499231,Kate Fernie,https://www.semanticscholar.org/author/39499231,30,9
1927,10.1145/2484028.2484210,152932035,Jillian Griffiths,https://www.semanticscholar.org/author/152932035,8,10
1928,10.1145/2484028.2484210,33776091,Runar Bergheim,https://www.semanticscholar.org/author/33776091,4,11
1929,10.1145/2484028.2484209,150012699,André Freitas,https://www.semanticscholar.org/author/150012699,34,1
1930,10.1145/2484028.2484209,3327281,Fabrício F. de Faria,https://www.semanticscholar.org/author/3327281,3,2
1931,10.1145/2484028.2484209,12362073,Seán O'Riain,https://www.semanticscholar.org/author/12362073,57,3
1932,10.1145/2484028.2484209,49976545,Edward Curry,https://www.semanticscholar.org/author/49976545,42,4
1933,10.1145/2484028.2484218,144498184,Yong Zeng,https://www.semanticscholar.org/author/144498184,319,1
1934,10.1145/2484028.2484218,39505779,Zhifeng Bao,https://www.semanticscholar.org/author/39505779,132,2
1935,10.1145/2484028.2484218,1798818,Tok Wang Ling,https://www.semanticscholar.org/author/1798818,296,3
1936,10.1145/2484028.2484218,23492509,Guoliang Li,https://www.semanticscholar.org/author/23492509,535,4
1937,10.1145/2484028.2484206,1706513,Yafang Wang,https://www.semanticscholar.org/author/1706513,58,1
1938,10.1145/2484028.2484206,144835070,Lili Jiang,https://www.semanticscholar.org/author/144835070,241,2
1939,10.1145/2484028.2484206,1727527,Johannes Hoffart,https://www.semanticscholar.org/author/1727527,31,3
1940,10.1145/2484028.2484206,1751591,Gerhard Weikum,https://www.semanticscholar.org/author/1751591,868,4
1941,10.1145/2484028.2484198,2551244,Dolf Trieschnigg,https://www.semanticscholar.org/author/2551244,72,1
1942,10.1145/2484028.2484198,1403816000,Kien Tjin-Kam-Jet,https://www.semanticscholar.org/author/1403816000,9,2
1943,10.1145/2484028.2484198,1691929,Djoerd Hiemstra,https://www.semanticscholar.org/author/1691929,345,3
1944,10.1145/2484028.2484204,145668771,Carlos Castillo,https://www.semanticscholar.org/author/145668771,209,1
1945,10.1145/2484028.2484204,35168570,Gianmarco De Francisci Morales,https://www.semanticscholar.org/author/35168570,80,2
1946,10.1145/2484028.2484204,2352710,Ajay Shekhawat,https://www.semanticscholar.org/author/2352710,10,3
1947,10.1145/2484028.2484208,2205037,Margarita Karkali,https://www.semanticscholar.org/author/2205037,5,1
1948,10.1145/2484028.2484208,2818158,Dimitris Pontikis,https://www.semanticscholar.org/author/2818158,1,2
1949,10.1145/2484028.2484208,1690383,Michalis Vazirgiannis,https://www.semanticscholar.org/author/1690383,318,3
1950,10.1145/2484028.2484214,145151838,Bela Gipp,https://www.semanticscholar.org/author/145151838,128,1
1951,10.1145/2484028.2484214,2888110,Norman Meuschke,https://www.semanticscholar.org/author/2888110,37,2
1952,10.1145/2484028.2484214,2587724,Corinna Breitinger,https://www.semanticscholar.org/author/2587724,30,3
1953,10.1145/2484028.2484214,11514322,Mario Lipinski,https://www.semanticscholar.org/author/11514322,4,4
1954,10.1145/2484028.2484214,1759689,Andreas Nürnberger,https://www.semanticscholar.org/author/1759689,276,5
1955,10.1145/2484028.2484201,1403824022,Fernando Ruiz-Rico,https://www.semanticscholar.org/author/1403824022,9,1
1956,10.1145/2484028.2484201,145482967,David Tomás,https://www.semanticscholar.org/author/145482967,143,2
1957,10.1145/2484028.2484201,35260669,José Luis Vicedo González,https://www.semanticscholar.org/author/35260669,101,3
1958,10.1145/2484028.2484201,1403049187,María-Consuelo Rubio-Sánchez,https://www.semanticscholar.org/author/1403049187,7,4
1959,10.1145/2484028.2484195,3214319,Veli Bicer,https://www.semanticscholar.org/author/3214319,40,1
1960,10.1145/2484028.2484195,144217232,Vanessa López,https://www.semanticscholar.org/author/144217232,89,2
1961,10.1145/2484028.2484189,1776940,Berkant Barla Cambazoglu,https://www.semanticscholar.org/author/1776940,97,1
1962,10.1145/2484028.2484189,1389957009,Ricardo Baeza-Yates,https://www.semanticscholar.org/author/1389957009,378,2
1963,10.1145/2484028.2484193,1729484,Peter Knees,https://www.semanticscholar.org/author/1729484,128,1
1964,10.1145/2484028.2484193,144125621,Markus Schedl,https://www.semanticscholar.org/author/144125621,258,2
1965,10.1145/2484028.2484192,1779654,Oren Kurland,https://www.semanticscholar.org/author/1779654,99,1
1966,10.1145/2484028.2484188,1811015,Edgar Meij,https://www.semanticscholar.org/author/1811015,109,1
1967,10.1145/2484028.2484188,1680484,Krisztian Balog,https://www.semanticscholar.org/author/1680484,182,2
1968,10.1145/2484028.2484188,1714964,Daan Odijk,https://www.semanticscholar.org/author/1714964,32,3
1969,10.1145/2484028.2484196,1719404,Alessandro Moschitti,https://www.semanticscholar.org/author/1719404,298,1
1970,10.1145/2484028.2484191,1404553249,Tony Russell-Rose,https://www.semanticscholar.org/author/1404553249,34,1
1971,10.1145/2484028.2484187,1748698,Rodrygo L. T. Santos,https://www.semanticscholar.org/author/1748698,75,1
1972,10.1145/2484028.2484187,2912921,Pablo Castells,https://www.semanticscholar.org/author/2912921,202,2
1973,10.1145/2484028.2484187,1757482,Ismail Sengör Altingövde,https://www.semanticscholar.org/author/1757482,77,3
1974,10.1145/2484028.2484187,2083563,Fazli Can,https://www.semanticscholar.org/author/2083563,98,4
1975,10.1145/2484028.2484194,38203359,Jialie Shen,https://www.semanticscholar.org/author/38203359,148,1
1976,10.1145/2484028.2484194,47446553,Meng Wang,https://www.semanticscholar.org/author/47446553,906,2
1977,10.1145/2484028.2484194,143653681,Shuicheng Yan,https://www.semanticscholar.org/author/143653681,763,3
1978,10.1145/2484028.2484194,143759394,Peng Cui,https://www.semanticscholar.org/author/143759394,288,4
1979,10.1145/2484028.2484190,144526707,Ian Soboroff,https://www.semanticscholar.org/author/144526707,129,1
1980,10.1145/2484028.2484224,2912921,Pablo Castells,https://www.semanticscholar.org/author/2912921,202,1
1981,10.1145/2484028.2484224,1759761,Frank Hopfgartner,https://www.semanticscholar.org/author/1759761,180,2
1982,10.1145/2484028.2484224,40404161,Alan Said,https://www.semanticscholar.org/author/40404161,101,3
1983,10.1145/2484028.2484224,1684032,Mounia Lalmas,https://www.semanticscholar.org/author/1684032,367,4
1984,10.1145/2484028.2484222,1751287,Charles L. A. Clarke,https://www.semanticscholar.org/author/1751287,238,1
1985,10.1145/2484028.2484222,1754033,Luanne Freund,https://www.semanticscholar.org/author/1754033,91,2
1986,10.1145/2484028.2484222,1689089,Mark D. Smucker,https://www.semanticscholar.org/author/1689089,95,3
1987,10.1145/2484028.2484222,49724730,Emine Yilmaz,https://www.semanticscholar.org/author/49724730,171,4
1988,10.1145/2484028.2484221,143701488,Bin Gao,https://www.semanticscholar.org/author/143701488,72,1
1989,10.1145/2484028.2484221,143909715,Jun Yan,https://www.semanticscholar.org/author/143909715,206,2
1990,10.1145/2484028.2484221,37643602,Dou Shen,https://www.semanticscholar.org/author/37643602,73,3
1991,10.1145/2484028.2484221,152998017,Tie-Yan Liu,https://www.semanticscholar.org/author/152998017,354,4
1992,10.1145/2484028.2491801,1809790,Séamus Lawless,https://www.semanticscholar.org/author/1809790,121,1
1993,10.1145/2484028.2491801,1717075,Maristella Agosti,https://www.semanticscholar.org/author/1717075,247,2
1994,10.1145/2484028.2491801,1704149,Paul D. Clough,https://www.semanticscholar.org/author/1704149,NaN,3
1995,10.1145/2484028.2491801,1756473,Owen Conlan,https://www.semanticscholar.org/author/1756473,164,4
1996,10.1145/2484028.2491802,145472333,Fernando Díaz,https://www.semanticscholar.org/author/145472333,75,1
1997,10.1145/2484028.2491802,1728602,Susan T. Dumais,https://www.semanticscholar.org/author/1728602,317,2
1998,10.1145/2484028.2491802,1962617,Miles Efron,https://www.semanticscholar.org/author/1962617,73,3
1999,10.1145/2484028.2491802,2357385,Kira Radinsky,https://www.semanticscholar.org/author/2357385,46,4
2000,10.1145/2484028.2491802,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,5
2001,10.1145/2484028.2491802,1703337,Milad Shokouhi,https://www.semanticscholar.org/author/1703337,85,6
